"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"bbacano","https://www.tripadvisor.com/Profile/bbacano","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg","Miami Beach, FL","5","Jul 2019","Great experience!","The people at Western Prince Whale & Wildlife Tours connected us with Friday Harbor Seaplanes.  I had always been curious about flying in a seaplane, and the experience did not disappoint.  Our pilot, Andrew, was amazing.  He is very knowledgeable and  made it a fun and relaxing experience. All of the staff at Friday Harbor were friendly and professional. The plane ride up to the San Juan lslands is a smooth and beautiful ride -- a great trip for people of any age.  The ages in my family ranged from 9 to 70.","","0","","Written August 25, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"GlennBut","https://www.tripadvisor.com/Profile/GlennBut","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","North Richmond, Australia","5","Aug 2019","Around the Island","A short 20 minute flight around the island was wonderful. The whole flight was conducted at 600 feet so was quite easy to see the scenery. And to top it off we actually saw a pod of Orca. Excellent value","","0","","Written August 16, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"MikeintheSky","https://www.tripadvisor.com/Profile/nobodysbusinessxxxx","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","","5","Aug 2019","Most fun way to get from Seattle to Friday Harbor and back","My boat is located in the Islands for the summer and often receive guests for short stays and tours.  This is absolutely the best way to get from SeaTac to Friday Harbor and back...convenient to the airport, seaplane dock right at the Marina (steps from the boats), scenic ride over the Puget Sound with narrative description from the pilot; and best of all its usually in a deHavilland Beaver -- the best all around bush plane ever made (IHO).","","0","","Written August 12, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"MargeG129","https://www.tripadvisor.com/Profile/MargeG129","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","Buffalo, New York, United States","5","Aug 2019","Friday Harbor Seaplanes","We were visiting the area and wanted to stay at Friday Harbor for a few days but didn't want to take the ferry. I found Friday Harbor Seaplanes and what a gem they turned out to be! Fantastic experience - now I'm looking for seaplane trips to take where I live!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b9/58/1a/flying-over-lake-washington.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b9/57/e8/a-rainbow-halo-on-the.jpg","Written August 10, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"KMes","https://www.tripadvisor.com/Profile/messinaphoto","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Aug 2019","Awesome Experience!!","I have never flown in such a small plane, especially one that takes off from the water. This was such a cool experience and gave such a different view of the islands! The pilot was also super knowledgeable in pointing out specifics of the islands and giving the history of the island as well! This is something I will always remember and would definitely do again, if we revisit the islands!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b4/cb/fd/plane-prior-to-boarding.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b4/cb/c6/while-boarding.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/b4/cb/98/the-view-from-above.jpg","Written August 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Megan Marsh","https://www.tripadvisor.com/Profile/MeganLM2019","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","5","Jul 2019 • Couples","Amazing Experience!","My husband and I flew from Seattle to Friday Harbor. We shared a plane with a family of four with two 11ish year olds. We all had headsets and were able to communicate with each other throughout the flight. Our pilot 'Andrew' was very knowledgeable and really fun. The entire flight was smooth and we had a great time. We would definitely use Friday Harbor Seaplanes again.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/18/99/a4/51/seattle-to-friday-harbor.jpg","Written August 1, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"MjrodGoHawks","https://www.tripadvisor.com/Profile/MjrodGoHawks","https://media-cdn.tripadvisor.com/media/photo-m/1280/19/1f/1b/52/mjrodgohawks.jpg","Sioux City, IA","5","Jul 2019 • Solo","Seattle to Friday Harbor and back....","Two years in a row I've had nothing but outstanding service. The employee's are all very kind, professional and 'fun'.  My pilot 'Charles' this year was outstanding and very knowledgeable of the area.  Plus the shuttle service they provide from Sea-Tac to their facility and back is GREAT!  Brandon will pick you up in a very nice van. The wait is minimal!!  Nothing is wrong with a ferry but time is important to me. A beautiful 50 minute plane ride over the Sound to Friday Harbor is the only way I'll ever travel--year after year.  Friday Harbor Sea Planes is the only way to go!!  Michael .","Solo","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/91/de/04/orcas-in-the-friday-harbor.jpg","Written July 31, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marc L","https://www.tripadvisor.com/Profile/marcl595","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","Scituate, MA","5","Jul 2019 • Couples","Can't imagine a better way to make this trip","Friday Harbor and San Juan Island are beautiful....but the ride with Friday Harbor Seaplanes will probably be what I remember most:)","Couples","0","","Written July 30, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"IntlTvlr1963","https://www.tripadvisor.com/Profile/IntlTvlr1963","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","Summerville, SC","5","Jul 2019 • Family","Thank you!","I booked some clients with Friday Harbor Seaplanes to and from Seattle. Customer service was great and my clients said everything went well - a real highlight of their trip!","Family","0","","Written July 26, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Mary T","https://www.tripadvisor.com/Profile/maryt49","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","Boise, United States","5","Jul 2019 • Friends","SMOOTH and beautiful","I have a tendency toward motion sickness. The ride was so smooth and awesome there was not a single queasy moment.  Pilot pointed out interesting things.  Best ride EVER.","Friends","0","","Written July 23, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"David A","https://www.tripadvisor.com/Profile/736DavidA736","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","Half Moon Bay, CA","5","Jul 2019 • Family","Excellent","Picked up on time at Sea-Tac by their shuttle. Matter of fact, our plane arrived late so he waited just for us. Just a short drive to the seaplane facility. Everyone for the flight was there so we left almost immediately. Nice, pretty, uneventful flight to Friday Harbor. Nothing could have been improved upon. WAY BETTER than taking the ferry to get to the island.","Family","0","","Written July 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Iain G","https://www.tripadvisor.com/Profile/615iaing","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","Warrington, UK","5","Jul 2019 • Family","Friday Harbor to Seattle.","A great way to get back to the city while enjoying the views and luckily for us spotting a whale or two!","Family","0","","Written July 22, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Cara L","https://www.tripadvisor.com/Profile/927caral","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","Portland, OR","5","Jul 2019 • Couples","Seaplane from Seattle to Roche Harbor and back","We had a great experience with Friday Harbor Seaplanes. The pilots and staff were very friendly, informative and helpful. The flight was fun and we saved a lot of time.","Couples","0","","Written July 17, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ken M","https://www.tripadvisor.com/Profile/KenM880","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/67/avatar045.jpg","Wainwright, Canada","5","Jul 2019 • Business","Great service","Flew into work at floating lodge. Very professional and friendly. Very safety conscious.  Pilot informed us on emergency procedure","Business","0","","Written July 17, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Yvette D","https://www.tripadvisor.com/Profile/444yvetted","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","Jul 2019 • Family","Seaplane Roche Harbor to Seattle","This was my first seaplane ride.  Im not fond of small planes, but it was actually a very enjoyable experience.  The pilot was great.  The scenery from above was fabulous.  And it was a far better option for me than the ferry.  Would absolutely travel with this company again on my next trip!","Family","0","","Written July 10, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Isabella2510","https://www.tripadvisor.com/Profile/Isabella2510","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","Seattle, WA","5","Jul 2019 • Family","Great, no stress travel!","The flight was calm and view was beautiful.   The pilot gave us information about what we were seeing.  Free parking in a lot that is fenced in at night.","Family","0","","Written July 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nicole G","https://www.tripadvisor.com/Profile/M6807OLnicoleg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","Seattle, WA","5","Jul 2019 • Couples","Great way to see the Puget Sound and beyond","We chose to fly to an escape to Vancouver island and were impressed by the efficiency, hospitality and safety of this airline. We loved the views on the outbound trip - in fact they did a flyover of northern Mercer Island so that a passenger could photograph his house from the air. The views were exceptional and the landings smooth as silk.  In the face of worsening weather on the return they demonstrated great judgement about getting us back home by aborting the initial route, turning around and taking a safer route with better visibility. <br />Comfort was also a factor. I have been on other seaplanes on which we were squeezed against the wall of the plane because so many people were on one bench style seat. On these de haviland planes we each had our own window seat - and no aisle mates. How civilized is that!","Couples","0","","Written July 9, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jungagain","https://www.tripadvisor.com/Profile/Jungagain","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","","5","Jul 2019 • Couples","Jungagain","Flew Renton to Roche Harbor. Same pilot both trips. Timely, safe and extremely friendly. He made the trip great!  Thank you!","Couples","0","","Written July 7, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Inspiration436638","https://www.tripadvisor.com/Profile/Inspiration436638","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","5","Jul 2019 • Family","Seaplane Friday Harbor to Seattle","Great customer service, friendly staff, and more personalized. Highly recommend this company. Great experience!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/36/82/55/friday-harbor-to-seattle.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/36/82/54/friday-harbor-to-seattle.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/36/82/3a/friday-harbor-to-seattle.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/18/36/82/37/friday-harbor-to-seattle.jpg","Written July 6, 2019","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
